Date,Ticker,Sector,Open,High,Low,Close,Volume,Daily_Return,MA_20,MA_50,Volatility_20d,Price_Range,Year,Month,Month_Name,Quarter,DayOfWeek,Cum_Return
2022-12-13,EUR/USD,Forex,0.9543,0.9545,0.9506,0.9537,4807384,0.0525,0.9591,0.95,0.4384,0.0039,2022,12,Dec,4,Tuesday,-11.6944
2022-12-14,EUR/USD,Forex,0.9575,0.96,0.9527,0.9557,2259437,0.2097,0.9577,0.9511,0.4419,0.0073,2022,12,Dec,4,Wednesday,-11.5093
2022-12-15,EUR/USD,Forex,0.9672,0.9694,0.9655,0.9683,3071414,1.3184,0.9573,0.9523,0.5152,0.0039,2022,12,Dec,4,Thursday,-10.3426
2022-12-16,EUR/USD,Forex,0.984,0.9886,0.9763,0.9832,11848451,1.5388,0.9578,0.9538,0.6223,0.0123,2022,12,Dec,4,Friday,-8.963
2022-12-19,EUR/USD,Forex,0.978,0.9808,0.978,0.9795,12614219,-0.3763,0.9582,0.9553,0.6274,0.0028,2022,12,Dec,4,Monday,-9.3056
2022-12-20,EUR/USD,Forex,0.9641,0.971,0.9617,0.9659,3497278,-1.3885,0.9582,0.9566,0.688,0.0093,2022,12,Dec,4,Tuesday,-10.5648
2022-12-21,EUR/USD,Forex,0.9669,0.9711,0.9608,0.9694,9507899,0.3624,0.9589,0.958,0.6585,0.0103,2022,12,Dec,4,Wednesday,-10.2407
2022-12-22,EUR/USD,Forex,0.9732,0.977,0.9695,0.9706,6196484,0.1238,0.9594,0.9587,0.6563,0.0075,2022,12,Dec,4,Thursday,-10.1296
2022-12-23,EUR/USD,Forex,0.9794,0.9811,0.9729,0.9768,5744590,0.6388,0.9602,0.9594,0.6685,0.0082,2022,12,Dec,4,Friday,-9.5556
2022-12-26,EUR/USD,Forex,0.9813,0.9838,0.9781,0.9785,3169389,0.174,0.9614,0.9602,0.643,0.0057,2022,12,Dec,4,Monday,-9.3981
2022-12-27,EUR/USD,Forex,0.9817,0.9858,0.9768,0.9789,4595243,0.0409,0.9628,0.9608,0.6296,0.009,2022,12,Dec,4,Tuesday,-9.3611
2022-12-28,EUR/USD,Forex,0.9827,0.9874,0.9811,0.9856,5847708,0.6844,0.9642,0.9617,0.6291,0.0063,2022,12,Dec,4,Wednesday,-8.7407
2022-12-29,EUR/USD,Forex,0.9905,0.9947,0.9889,0.9931,4166301,0.761,0.9663,0.9627,0.6232,0.0058,2022,12,Dec,4,Thursday,-8.0463
2022-12-30,EUR/USD,Forex,0.9866,0.9886,0.9831,0.9849,5083718,-0.8257,0.9679,0.9632,0.6649,0.0055,2022,12,Dec,4,Friday,-8.8056
2023-01-02,EUR/USD,Forex,0.98,0.9805,0.974,0.9801,4666829,-0.4874,0.9693,0.9637,0.6783,0.0065,2023,1,Jan,1,Monday,-9.25
2023-01-03,EUR/USD,Forex,0.978,0.9813,0.9754,0.9796,4027277,-0.051,0.9705,0.9642,0.6785,0.0059,2023,1,Jan,1,Tuesday,-9.2963
2023-01-04,EUR/USD,Forex,0.9802,0.9821,0.974,0.9802,7212874,0.0612,0.972,0.9648,0.6618,0.0081,2023,1,Jan,1,Wednesday,-9.2407
2023-01-05,EUR/USD,Forex,0.9802,0.9846,0.9744,0.9789,3776062,-0.1326,0.9734,0.9654,0.6647,0.0102,2023,1,Jan,1,Thursday,-9.3611
2023-01-06,EUR/USD,Forex,0.979,0.9857,0.9782,0.9815,7935681,0.2656,0.9749,0.9659,0.6651,0.0075,2023,1,Jan,1,Friday,-9.1204
2023-01-09,EUR/USD,Forex,0.9866,0.9914,0.9804,0.9874,9919548,0.6011,0.9766,0.9666,0.6725,0.011,2023,1,Jan,1,Monday,-8.5741
2023-01-10,EUR/USD,Forex,0.9957,0.9981,0.994,0.9977,3704077,1.0431,0.9788,0.9675,0.6987,0.0041,2023,1,Jan,1,Tuesday,-7.6204
2023-01-11,EUR/USD,Forex,1.0005,1.0045,0.9989,1.0012,6834601,0.3508,0.9811,0.9684,0.6993,0.0056,2023,1,Jan,1,Wednesday,-7.2963
2023-01-12,EUR/USD,Forex,0.9938,1.0028,0.9938,0.9961,10967608,-0.5094,0.9825,0.9693,0.669,0.009,2023,1,Jan,1,Thursday,-7.7685
2023-01-13,EUR/USD,Forex,0.9926,0.9975,0.9881,0.9953,4064312,-0.0803,0.9831,0.9701,0.5839,0.0094,2023,1,Jan,1,Friday,-7.8426
2023-01-16,EUR/USD,Forex,0.9964,0.9976,0.9929,0.9949,4433306,-0.0402,0.9838,0.971,0.5753,0.0047,2023,1,Jan,1,Monday,-7.8796
2023-01-17,EUR/USD,Forex,0.9956,0.9992,0.9944,0.998,1869496,0.3116,0.9854,0.972,0.4613,0.0048,2023,1,Jan,1,Tuesday,-7.5926
2023-01-18,EUR/USD,Forex,1.0032,1.0073,0.9989,1.0004,4161673,0.2405,0.987,0.9728,0.4594,0.0084,2023,1,Jan,1,Wednesday,-7.3704
2023-01-19,EUR/USD,Forex,1.0109,1.0139,1.0109,1.0127,5333135,1.2295,0.9891,0.9737,0.5178,0.003,2023,1,Jan,1,Thursday,-6.2315
2023-01-20,EUR/USD,Forex,1.0103,1.0144,1.0069,1.01,4997035,-0.2666,0.9908,0.9745,0.5182,0.0075,2023,1,Jan,1,Friday,-6.4815
2023-01-23,EUR/USD,Forex,1.0109,1.0134,1.0103,1.0124,6147531,0.2376,0.9924,0.9752,0.5185,0.0031,2023,1,Jan,1,Monday,-6.2593
2023-01-24,EUR/USD,Forex,1.0263,1.0288,1.0256,1.0267,3903034,1.4125,0.9948,0.9761,0.5865,0.0032,2023,1,Jan,1,Tuesday,-4.9352
2023-01-25,EUR/USD,Forex,1.0244,1.0259,1.019,1.0232,3984835,-0.3409,0.9967,0.9769,0.5904,0.0069,2023,1,Jan,1,Wednesday,-5.2593
2023-01-26,EUR/USD,Forex,1.0254,1.0262,1.02,1.0241,7232997,0.088,0.9983,0.9779,0.5751,0.0062,2023,1,Jan,1,Thursday,-5.1759
2023-01-27,EUR/USD,Forex,1.019,1.0231,1.0155,1.0184,7993538,-0.5566,0.9999,0.9788,0.5537,0.0076,2023,1,Jan,1,Friday,-5.7037
2023-01-30,EUR/USD,Forex,1.0194,1.0213,1.0174,1.0189,15092098,0.0491,1.0019,0.9797,0.5328,0.0039,2023,1,Jan,1,Monday,-5.6574
2023-01-31,EUR/USD,Forex,1.016,1.0169,1.0133,1.0142,6447047,-0.4613,1.0036,0.9807,0.5504,0.0036,2023,1,Jan,1,Tuesday,-6.0926
2023-02-01,EUR/USD,Forex,1.0185,1.0217,1.0153,1.0206,7168250,0.631,1.0056,0.982,0.5589,0.0064,2023,2,Feb,1,Wednesday,-5.5
2023-02-02,EUR/USD,Forex,1.02,1.0221,1.0198,1.0216,2233542,0.098,1.0078,0.9832,0.554,0.0023,2023,2,Feb,1,Thursday,-5.4074
2023-02-03,EUR/USD,Forex,1.0174,1.0237,1.0134,1.0159,14974419,-0.5579,1.0095,0.9843,0.58,0.0103,2023,2,Feb,1,Friday,-5.9352
2023-02-06,EUR/USD,Forex,1.023,1.0259,1.0193,1.0211,3160829,0.5119,1.0112,0.9856,0.5769,0.0066,2023,2,Feb,1,Monday,-5.4537
2023-02-07,EUR/USD,Forex,1.024,1.0298,1.0205,1.0222,2819829,0.1077,1.0124,0.9871,0.539,0.0093,2023,2,Feb,1,Tuesday,-5.3519
2023-02-08,EUR/USD,Forex,1.0271,1.0324,1.0212,1.0281,4970494,0.5772,1.0137,0.9885,0.5464,0.0112,2023,2,Feb,1,Wednesday,-4.8056
2023-02-09,EUR/USD,Forex,1.0227,1.0277,1.0178,1.0211,3081190,-0.6809,1.015,0.9899,0.5582,0.0099,2023,2,Feb,1,Thursday,-5.4537
2023-02-10,EUR/USD,Forex,1.0209,1.0266,1.02,1.0234,7075496,0.2252,1.0164,0.9913,0.5565,0.0066,2023,2,Feb,1,Friday,-5.2407
2023-02-13,EUR/USD,Forex,1.0291,1.0327,1.0275,1.0282,3972540,0.469,1.0181,0.9928,0.5594,0.0052,2023,2,Feb,1,Monday,-4.7963
2023-02-14,EUR/USD,Forex,1.0263,1.0286,1.025,1.0256,3142586,-0.2529,1.0194,0.9942,0.5659,0.0036,2023,2,Feb,1,Tuesday,-5.037
2023-02-15,EUR/USD,Forex,1.0199,1.0214,1.0176,1.0179,4997035,-0.7508,1.0203,0.9956,0.5989,0.0038,2023,2,Feb,1,Wednesday,-5.75
2023-02-16,EUR/USD,Forex,1.0168,1.0198,1.0106,1.0177,9421826,-0.0196,1.0206,0.9969,0.5354,0.0092,2023,2,Feb,1,Thursday,-5.7685
2023-02-17,EUR/USD,Forex,1.0269,1.0281,1.0226,1.0253,6787309,0.7468,1.0213,0.9984,0.5539,0.0055,2023,2,Feb,1,Friday,-5.0648
2023-02-20,EUR/USD,Forex,1.0309,1.0384,1.03,1.0323,2103882,0.6827,1.0223,0.9999,0.5694,0.0084,2023,2,Feb,1,Monday,-4.4167
2023-02-21,EUR/USD,Forex,1.0275,1.0305,1.0254,1.0297,4838484,-0.2519,1.0225,1.0015,0.4823,0.0051,2023,2,Feb,1,Tuesday,-4.6574
2023-02-22,EUR/USD,Forex,1.0212,1.0249,1.019,1.0218,6606071,-0.7672,1.0224,1.0028,0.5076,0.0059,2023,2,Feb,1,Wednesday,-5.3889
2023-02-23,EUR/USD,Forex,1.0219,1.0236,1.0119,1.0192,2196095,-0.2545,1.0222,1.0038,0.5101,0.0117,2023,2,Feb,1,Thursday,-5.6296
2023-02-24,EUR/USD,Forex,1.0188,1.0206,1.0138,1.0164,2028175,-0.2747,1.0221,1.0045,0.4983,0.0068,2023,2,Feb,1,Friday,-5.8889
2023-02-27,EUR/USD,Forex,1.0176,1.0211,1.0155,1.0191,8391907,0.2656,1.0221,1.0053,0.502,0.0056,2023,2,Feb,1,Monday,-5.6389
2023-02-28,EUR/USD,Forex,1.0198,1.0234,1.0123,1.0186,9420043,-0.0491,1.0223,1.0063,0.4903,0.0111,2023,2,Feb,1,Tuesday,-5.6852
2023-03-01,EUR/USD,Forex,1.0145,1.0152,1.0122,1.014,1410910,-0.4516,1.022,1.0072,0.4792,0.003,2023,3,Mar,1,Wednesday,-6.1111
2023-03-02,EUR/USD,Forex,1.023,1.0268,1.0181,1.0208,2700234,0.6706,1.0219,1.0082,0.5038,0.0087,2023,3,Mar,1,Thursday,-5.4815
2023-03-03,EUR/USD,Forex,1.0193,1.0223,1.0192,1.0217,7404476,0.0882,1.0222,1.0091,0.4868,0.0031,2023,3,Mar,1,Friday,-5.3981
2023-03-06,EUR/USD,Forex,1.0275,1.0289,1.0192,1.0244,7401672,0.2643,1.0224,1.01,0.4769,0.0097,2023,3,Mar,1,Monday,-5.1481
2023-03-07,EUR/USD,Forex,1.0149,1.0158,1.0129,1.0139,1915732,-1.025,1.022,1.0107,0.5299,0.0029,2023,3,Mar,1,Tuesday,-6.1204
2023-03-08,EUR/USD,Forex,0.9979,1.0007,0.9972,0.9992,4997035,-1.4498,1.0205,1.011,0.5956,0.0035,2023,3,Mar,1,Wednesday,-7.4815
2023-03-09,EUR/USD,Forex,0.9896,0.9946,0.9882,0.9906,5301986,-0.8607,1.019,1.0109,0.6054,0.0064,2023,3,Mar,1,Thursday,-8.2778
2023-03-10,EUR/USD,Forex,0.9476,0.9526,0.9469,0.9482,4724995,-4.2802,1.0152,1.0102,1.0971,0.0057,2023,3,Mar,1,Friday,-12.2037
2023-03-13,EUR/USD,Forex,0.9516,0.9526,0.9506,0.9515,6524666,0.348,1.0114,1.0096,1.0925,0.002,2023,3,Mar,1,Monday,-11.8981
2023-03-14,EUR/USD,Forex,0.9402,0.9441,0.9362,0.9382,4649009,-1.3978,1.007,1.0088,1.1152,0.0079,2023,3,Mar,1,Tuesday,-13.1296
2023-03-15,EUR/USD,Forex,0.9495,0.9514,0.9449,0.9472,3916796,0.9593,1.0035,1.0081,1.1549,0.0065,2023,3,Mar,1,Wednesday,-12.2963
2023-03-16,EUR/USD,Forex,0.9505,0.952,0.9443,0.9482,13645584,0.1056,1.0,1.0075,1.1571,0.0077,2023,3,Mar,1,Thursday,-12.2037
2023-03-17,EUR/USD,Forex,0.9553,0.9574,0.9549,0.956,4997035,0.8226,0.9966,1.007,1.161,0.0025,2023,3,Mar,1,Friday,-11.4815
2023-03-20,EUR/USD,Forex,0.95,0.9519,0.9496,0.9509,1227617,-0.5335,0.9925,1.0063,1.136,0.0023,2023,3,Mar,1,Monday,-11.9537
2023-03-21,EUR/USD,Forex,0.9553,0.96,0.9509,0.9539,5822199,0.3155,0.9887,1.0054,1.147,0.0091,2023,3,Mar,1,Tuesday,-11.6759
2023-03-22,EUR/USD,Forex,0.9529,0.9552,0.9502,0.9544,3830017,0.0524,0.9853,1.0045,1.1469,0.005,2023,3,Mar,1,Wednesday,-11.6296
2023-03-23,EUR/USD,Forex,0.9567,0.9608,0.9512,0.9591,3941683,0.4925,0.9823,1.0037,1.1617,0.0096,2023,3,Mar,1,Thursday,-11.1944
2023-03-24,EUR/USD,Forex,0.9574,0.9592,0.9555,0.9578,6366808,-0.1355,0.9794,1.003,1.1623,0.0037,2023,3,Mar,1,Friday,-11.3148
2023-03-27,EUR/USD,Forex,0.9634,0.9641,0.956,0.9606,2932319,0.2923,0.9765,1.0023,1.163,0.0081,2023,3,Mar,1,Monday,-11.0556
2023-03-28,EUR/USD,Forex,0.9657,0.9688,0.9621,0.967,4356969,0.6663,0.9739,1.0017,1.1816,0.0067,2023,3,Mar,1,Tuesday,-10.463
2023-03-29,EUR/USD,Forex,0.966,0.9667,0.9599,0.9633,7630970,-0.3826,0.9713,1.0009,1.1811,0.0068,2023,3,Mar,1,Wednesday,-10.8056
2023-03-30,EUR/USD,Forex,0.9631,0.9681,0.9626,0.9647,1732884,0.1453,0.9685,1.0,1.1653,0.0055,2023,3,Mar,1,Thursday,-10.6759
2023-03-31,EUR/USD,Forex,0.9546,0.9592,0.9465,0.9538,4780035,-1.1299,0.9651,0.9989,1.177,0.0127,2023,3,Mar,1,Friday,-11.6852
2023-04-03,EUR/USD,Forex,0.9575,0.9664,0.9547,0.9579,5270832,0.4299,0.9618,0.9978,1.1821,0.0117,2023,4,Apr,2,Monday,-11.3056
2023-04-04,EUR/USD,Forex,0.97,0.9719,0.9647,0.9692,8314502,1.1797,0.9596,0.9966,1.216,0.0072,2023,4,Apr,2,Tuesday,-10.2593
2023-04-05,EUR/USD,Forex,0.9593,0.9674,0.9568,0.962,4455368,-0.7429,0.9577,0.9954,1.1882,0.0106,2023,4,Apr,2,Wednesday,-10.9259
2023-04-06,EUR/USD,Forex,0.9592,0.9625,0.9552,0.9615,3631873,-0.052,0.9563,0.9941,1.1777,0.0073,2023,4,Apr,2,Thursday,-10.9722
2023-04-07,EUR/USD,Forex,0.9652,0.9691,0.9633,0.9667,2479033,0.5408,0.9572,0.9931,0.6701,0.0058,2023,4,Apr,2,Friday,-10.4907
2023-04-10,EUR/USD,Forex,0.9687,0.975,0.9644,0.9669,1382661,0.0207,0.958,0.9921,0.6677,0.0106,2023,4,Apr,2,Monday,-10.4722
2023-04-11,EUR/USD,Forex,0.9656,0.969,0.9648,0.9679,8032637,0.1034,0.9594,0.9911,0.5698,0.0042,2023,4,Apr,2,Tuesday,-10.3796
2023-04-12,EUR/USD,Forex,0.9675,0.9746,0.9641,0.9657,6590963,-0.2273,0.9604,0.99,0.543,0.0105,2023,4,Apr,2,Wednesday,-10.5833
2023-04-13,EUR/USD,Forex,0.9609,0.964,0.9573,0.9632,3046767,-0.2589,0.9611,0.9889,0.5488,0.0067,2023,4,Apr,2,Thursday,-10.8148
2023-04-14,EUR/USD,Forex,0.9654,0.9661,0.9622,0.9628,4769939,-0.0415,0.9615,0.9878,0.5206,0.0039,2023,4,Apr,2,Friday,-10.8519
2023-04-17,EUR/USD,Forex,0.9613,0.9649,0.9591,0.9631,10136313,0.0312,0.9621,0.9867,0.5031,0.0058,2023,4,Apr,2,Monday,-10.8241
2023-04-18,EUR/USD,Forex,0.9539,0.9589,0.9527,0.9563,3833449,-0.7061,0.9622,0.9853,0.5275,0.0062,2023,4,Apr,2,Tuesday,-11.4537
2023-04-19,EUR/USD,Forex,0.9531,0.9629,0.953,0.956,5226227,-0.0314,0.9623,0.9839,0.5276,0.0099,2023,4,Apr,2,Wednesday,-11.4815
2023-04-20,EUR/USD,Forex,0.9636,0.9666,0.9623,0.965,8242819,0.9414,0.9626,0.9828,0.5579,0.0043,2023,4,Apr,2,Thursday,-10.6481
2023-04-21,EUR/USD,Forex,0.9634,0.9642,0.9603,0.9626,4384999,-0.2487,0.9628,0.9816,0.5602,0.0039,2023,4,Apr,2,Friday,-10.8704
2023-04-24,EUR/USD,Forex,0.957,0.9588,0.952,0.9555,4982827,-0.7376,0.9626,0.9801,0.5814,0.0068,2023,4,Apr,2,Monday,-11.5278
2023-04-25,EUR/USD,Forex,0.956,0.9584,0.954,0.9547,4094027,-0.0837,0.9619,0.9787,0.5582,0.0044,2023,4,Apr,2,Tuesday,-11.6019
2023-04-26,EUR/USD,Forex,0.9512,0.9541,0.9441,0.9507,5600214,-0.419,0.9613,0.9773,0.5594,0.01,2023,4,Apr,2,Wednesday,-11.9722
2023-04-27,EUR/USD,Forex,0.9424,0.9484,0.9419,0.9431,3466727,-0.7994,0.9602,0.9759,0.5802,0.0065,2023,4,Apr,2,Thursday,-12.6759
2023-04-28,EUR/USD,Forex,0.946,0.9487,0.9396,0.9439,5518466,0.0848,0.9597,0.9742,0.5294,0.0091,2023,4,Apr,2,Friday,-12.6019
2023-05-01,EUR/USD,Forex,0.9424,0.9431,0.9358,0.9399,3485553,-0.4238,0.9588,0.9724,0.523,0.0073,2023,5,May,2,Monday,-12.9722
2023-05-02,EUR/USD,Forex,0.936,0.94,0.9359,0.9365,5156420,-0.3617,0.9572,0.9705,0.4309,0.0041,2023,5,May,2,Tuesday,-13.287
2023-05-03,EUR/USD,Forex,0.9358,0.9397,0.9323,0.9374,2530515,0.0961,0.956,0.9688,0.4128,0.0074,2023,5,May,2,Wednesday,-13.2037
2023-05-04,EUR/USD,Forex,0.9262,0.9332,0.9242,0.9288,3234895,-0.9174,0.9543,0.967,0.4481,0.009,2023,5,May,2,Thursday,-14.0
2023-05-05,EUR/USD,Forex,0.9204,0.9216,0.9185,0.9191,5175331,-1.0444,0.952,0.9651,0.4556,0.0031,2023,5,May,2,Friday,-14.8981
2023-05-08,EUR/USD,Forex,0.9252,0.9282,0.9183,0.9229,7517116,0.4134,0.9498,0.9631,0.4759,0.0099,2023,5,May,2,Monday,-14.5463
2023-05-09,EUR/USD,Forex,0.9145,0.9149,0.9113,0.9122,2950117,-1.1594,0.947,0.961,0.5116,0.0036,2023,5,May,2,Tuesday,-15.537
2023-05-10,EUR/USD,Forex,0.9044,0.9114,0.9039,0.9069,4987155,-0.581,0.944,0.9589,0.5152,0.0075,2023,5,May,2,Wednesday,-16.0278
2023-05-11,EUR/USD,Forex,0.895,0.9012,0.8933,0.8972,4580388,-1.0696,0.9407,0.9564,0.542,0.0079,2023,5,May,2,Thursday,-16.9259
2023-05-12,EUR/USD,Forex,0.8932,0.8977,0.8909,0.8946,6118681,-0.2898,0.9373,0.9539,0.5373,0.0068,2023,5,May,2,Friday,-17.1667
2023-05-15,EUR/USD,Forex,0.8964,0.8976,0.8884,0.897,9710572,0.2683,0.934,0.9513,0.549,0.0092,2023,5,May,2,Monday,-16.9444
2023-05-16,EUR/USD,Forex,0.8999,0.9016,0.8963,0.8976,5855628,0.0669,0.9311,0.949,0.5501,0.0053,2023,5,May,2,Tuesday,-16.8889
2023-05-17,EUR/USD,Forex,0.9102,0.9116,0.9073,0.9105,10450690,1.4372,0.9288,0.9472,0.674,0.0043,2023,5,May,2,Wednesday,-15.6944
2023-05-18,EUR/USD,Forex,0.9185,0.9212,0.9149,0.9165,12807355,0.659,0.9264,0.9457,0.6504,0.0063,2023,5,May,2,Thursday,-15.1389
2023-05-19,EUR/USD,Forex,0.9135,0.9167,0.9077,0.9114,4538287,-0.5565,0.9238,0.945,0.6539,0.009,2023,5,May,2,Friday,-15.6111
2023-05-22,EUR/USD,Forex,0.9065,0.9501,0.8977,0.9049,5688030,-0.7132,0.9213,0.9441,0.653,0.0524,2023,5,May,2,Monday,-16.213
2023-05-23,EUR/USD,Forex,0.9183,0.9207,0.9176,0.9197,6746806,1.6355,0.9195,0.9437,0.7796,0.0031,2023,5,May,2,Tuesday,-14.8426
2023-05-24,EUR/USD,Forex,0.927,0.9317,0.9247,0.9256,3927956,0.6415,0.9183,0.9433,0.7986,0.007,2023,5,May,2,Wednesday,-14.2963
2023-05-25,EUR/USD,Forex,0.9821,0.9866,0.9809,0.9844,7233636,6.3526,0.9204,0.944,1.6407,0.0057,2023,5,May,2,Thursday,-8.8519
2023-05-26,EUR/USD,Forex,0.9861,0.988,0.9825,0.9849,4890814,0.0508,0.9224,0.9446,1.6409,0.0055,2023,5,May,2,Friday,-8.8056
2023-05-29,EUR/USD,Forex,0.9861,0.9911,0.9855,0.9866,6987090,0.1726,0.9247,0.9453,1.6339,0.0056,2023,5,May,2,Monday,-8.6481
2023-05-30,EUR/USD,Forex,0.9804,0.982,0.9777,0.9779,7240986,-0.8818,0.9268,0.9458,1.6483,0.0043,2023,5,May,2,Tuesday,-9.4537
2023-05-31,EUR/USD,Forex,0.9765,0.9804,0.9734,0.9788,5694297,0.092,0.9289,0.9462,1.6483,0.007,2023,5,May,2,Wednesday,-9.3704
2023-06-01,EUR/USD,Forex,0.9781,0.9835,0.9758,0.9793,5095266,0.0511,0.9314,0.9467,1.6269,0.0077,2023,6,Jun,2,Thursday,-9.3241
2023-06-02,EUR/USD,Forex,0.9744,0.9761,0.974,0.974,3304330,-0.5412,0.9341,0.947,1.6092,0.0021,2023,6,Jun,2,Friday,-9.8148
2023-06-05,EUR/USD,Forex,0.9722,0.9757,0.9701,0.971,6624169,-0.308,0.9366,0.9472,1.6147,0.0056,2023,6,Jun,2,Monday,-10.0926
2023-06-06,EUR/USD,Forex,0.9774,0.9812,0.9736,0.9798,4065909,0.9063,0.9399,0.9474,1.5845,0.0076,2023,6,Jun,2,Tuesday,-9.2778
2023-06-07,EUR/USD,Forex,0.9813,0.9824,0.9762,0.9791,6279571,-0.0714,0.9435,0.9478,1.5724,0.0062,2023,6,Jun,2,Wednesday,-9.3426
2023-06-08,EUR/USD,Forex,0.994,0.9945,0.9907,0.9914,1634137,1.2563,0.9482,0.9483,1.5442,0.0038,2023,6,Jun,2,Thursday,-8.2037
2023-06-09,EUR/USD,Forex,0.981,0.9824,0.9807,0.9811,7245821,-1.0389,0.9526,0.9488,1.5734,0.0017,2023,6,Jun,2,Friday,-9.1574
2023-06-12,EUR/USD,Forex,0.9799,0.9815,0.9752,0.978,3146865,-0.316,0.9566,0.9492,1.5828,0.0063,2023,6,Jun,2,Monday,-9.4444
2023-06-13,EUR/USD,Forex,0.97,0.9741,0.9686,0.969,5895877,-0.9202,0.9602,0.9492,1.6104,0.0055,2023,6,Jun,2,Tuesday,-10.2778
2023-06-14,EUR/USD,Forex,0.9601,0.9641,0.9571,0.962,7742554,-0.7224,0.9628,0.9492,1.6093,0.007,2023,6,Jun,2,Wednesday,-10.9259
2023-06-15,EUR/USD,Forex,0.9595,0.9604,0.9541,0.9573,3133670,-0.4886,0.9648,0.9491,1.6158,0.0063,2023,6,Jun,2,Thursday,-11.3611
2023-06-16,EUR/USD,Forex,0.959,0.9644,0.9581,0.9591,7453785,0.188,0.9672,0.949,1.6052,0.0063,2023,6,Jun,2,Friday,-11.1944
2023-06-19,EUR/USD,Forex,0.9607,0.9609,0.9604,0.9607,3362664,0.1668,0.97,0.9489,1.5889,0.0005,2023,6,Jun,2,Monday,-11.0463
2023-06-20,EUR/USD,Forex,0.9572,0.9579,0.9542,0.9569,2657389,-0.3955,0.9718,0.9487,1.5645,0.0037,2023,6,Jun,2,Tuesday,-11.3981
2023-06-21,EUR/USD,Forex,0.945,0.947,0.9376,0.9441,5924375,-1.3377,0.9728,0.9482,1.598,0.0094,2023,6,Jun,2,Wednesday,-12.5833
2023-06-22,EUR/USD,Forex,0.9499,0.9563,0.9496,0.9525,3607697,0.8897,0.9712,0.948,0.6756,0.0067,2023,6,Jun,2,Thursday,-11.8056
2023-06-23,EUR/USD,Forex,0.9495,0.952,0.9471,0.9509,2107198,-0.168,0.9695,0.9478,0.6738,0.0049,2023,6,Jun,2,Friday,-11.9537
2023-06-26,EUR/USD,Forex,0.9436,0.9467,0.9381,0.9446,3653951,-0.6625,0.9674,0.9474,0.6771,0.0086,2023,6,Jun,2,Monday,-12.537
2023-06-27,EUR/USD,Forex,0.9469,0.947,0.9442,0.9462,2386536,0.1694,0.9658,0.9472,0.6633,0.0028,2023,6,Jun,2,Tuesday,-12.3889
2023-06-28,EUR/USD,Forex,0.9489,0.9493,0.9474,0.9474,2814673,0.1268,0.9642,0.947,0.664,0.0019,2023,6,Jun,2,Wednesday,-12.2778
2023-06-29,EUR/USD,Forex,0.9452,0.9474,0.9445,0.9457,7395645,-0.1794,0.9625,0.9466,0.6621,0.0029,2023,6,Jun,2,Thursday,-12.4352
2023-06-30,EUR/USD,Forex,0.9466,0.9483,0.9415,0.9465,4095709,0.0846,0.9612,0.9463,0.6586,0.0068,2023,6,Jun,2,Friday,-12.3611
2023-07-03,EUR/USD,Forex,0.9406,0.9408,0.9389,0.94,16023586,-0.6867,0.9596,0.946,0.669,0.0019,2023,7,Jul,3,Monday,-12.963
2023-07-04,EUR/USD,Forex,0.9461,0.9514,0.9399,0.9444,9165910,0.4681,0.9578,0.9458,0.6387,0.0115,2023,7,Jul,3,Tuesday,-12.5556
2023-07-05,EUR/USD,Forex,0.9414,0.9456,0.9346,0.9388,8532718,-0.593,0.9558,0.9456,0.6446,0.011,2023,7,Jul,3,Wednesday,-13.0741
2023-07-06,EUR/USD,Forex,0.9327,0.939,0.928,0.9354,4467735,-0.3622,0.953,0.9454,0.545,0.011,2023,7,Jul,3,Thursday,-13.3889
2023-07-07,EUR/USD,Forex,0.9391,0.9398,0.9349,0.9391,4645453,0.3956,0.9509,0.9453,0.5354,0.0049,2023,7,Jul,3,Friday,-13.0463
2023-07-10,EUR/USD,Forex,0.9462,0.9486,0.9424,0.9459,3478850,0.7241,0.9493,0.9454,0.5744,0.0062,2023,7,Jul,3,Monday,-12.4167
2023-07-11,EUR/USD,Forex,0.9559,0.9602,0.951,0.955,7125336,0.962,0.9486,0.9458,0.5979,0.0092,2023,7,Jul,3,Tuesday,-11.5741
2023-07-12,EUR/USD,Forex,0.9603,0.9632,0.9558,0.9611,14591355,0.6387,0.9486,0.9463,0.5973,0.0074,2023,7,Jul,3,Wednesday,-11.0093
2023-07-13,EUR/USD,Forex,0.9614,0.9624,0.9569,0.9592,8083144,-0.1977,0.9487,0.9469,0.5883,0.0055,2023,7,Jul,3,Thursday,-11.1852
2023-07-14,EUR/USD,Forex,0.9513,0.957,0.947,0.9504,2711774,-0.9174,0.9482,0.9475,0.6218,0.01,2023,7,Jul,3,Friday,-12.0
2023-07-17,EUR/USD,Forex,0.961,0.9638,0.9572,0.9585,9197244,0.8523,0.9481,0.9482,0.6522,0.0066,2023,7,Jul,3,Monday,-11.25
2023-07-18,EUR/USD,Forex,0.9686,0.9753,0.9636,0.9664,1977458,0.8242,0.9486,0.9493,0.671,0.0117,2023,7,Jul,3,Tuesday,-10.5185
2023-07-19,EUR/USD,Forex,0.9631,0.9683,0.962,0.9626,5190707,-0.3932,0.9495,0.9504,0.5972,0.0063,2023,7,Jul,3,Wednesday,-10.8704
2023-07-20,EUR/USD,Forex,0.9657,0.9695,0.9625,0.9679,2650138,0.5506,0.9503,0.9518,0.5781,0.007,2023,7,Jul,3,Thursday,-10.3796
